# Daily JPL Horizons ephemerides, perihelion ±182 days, for the §17.3b comets.
# Ephemerides courtesy of the Jet Propulsion Laboratory, California Institute of
# Technology (US Government work, public domain).
# Positions, delta and RA/Dec are geometric (VEC_CORR='NONE'): no light-time or
# aberration correction, matching what the propagator computes. helio_* is
# ecliptic J2000; ra/dec come from the geocentric ICRF/J2000 equatorial vector.
# tmag is Horizons' own total magnitude, M1 + 5*log10(delta) + k1*log10(r).
# Regenerate with tools/fixtures/fetch-horizons.py — do not edit by hand.
comet,time_utc,helio_x_au,helio_y_au,helio_z_au,r_au,delta_au,ra_deg,dec_deg,tmag
borisov,2020-01-16T00:00:00.000Z,-1.779062271,0.175858367,-1.248481245,2.180526117,1.981974016,186.686000,-46.178519,16.809
borisov,2020-01-17T00:00:00.000Z,-1.781714802,0.155574629,-1.262620850,2.189274426,1.986589101,187.006953,-46.795927,16.822
borisov,2020-01-18T00:00:00.000Z,-1.784317091,0.135286503,-1.276724850,2.198207511,1.991394943,187.323435,-47.405653,16.835
borisov,2020-01-19T00:00:00.000Z,-1.786869674,0.114994607,-1.290793285,2.207322880,1.996386969,187.635289,-48.007602,16.848
borisov,2020-01-20T00:00:00.000Z,-1.789373095,0.094699547,-1.304826207,2.216618034,2.001560705,187.942362,-48.601684,16.862
borisov,2020-01-21T00:00:00.000Z,-1.791827902,0.074401913,-1.318823678,2.226090468,2.006911773,188.244498,-49.187816,16.876
borisov,2020-01-22T00:00:00.000Z,-1.794234646,0.054102283,-1.332785776,2.235737674,2.012435886,188.541540,-49.765921,16.891
borisov,2020-01-23T00:00:00.000Z,-1.796593884,0.033801219,-1.346712584,2.245557145,2.018128842,188.833335,-50.335928,16.905
borisov,2020-01-24T00:00:00.000Z,-1.798906173,0.013499271,-1.360604201,2.255546373,2.023986517,189.119728,-50.897773,16.920
borisov,2020-01-25T00:00:00.000Z,-1.801172075,-0.006803027,-1.374460733,2.265702856,2.030004859,189.400565,-51.451400,16.936
borisov,2020-01-26T00:00:00.000Z,-1.803392154,-0.027105152,-1.388282298,2.276024097,2.036179885,189.675696,-51.996758,16.951
borisov,2020-01-27T00:00:00.000Z,-1.805566974,-0.047406598,-1.402069022,2.286507604,2.042507676,189.944966,-52.533803,16.967
borisov,2020-01-28T00:00:00.000Z,-1.807697100,-0.067706872,-1.415821041,2.297150897,2.048984373,190.208224,-53.062500,16.983
borisov,2020-01-29T00:00:00.000Z,-1.809783100,-0.088005494,-1.429538499,2.307951506,2.055606186,190.465320,-53.582816,16.999
borisov,2020-01-30T00:00:00.000Z,-1.811825539,-0.108302000,-1.443221549,2.318906972,2.062369384,190.716100,-54.094728,17.015
borisov,2020-01-31T00:00:00.000Z,-1.813824983,-0.128595936,-1.456870352,2.330014851,2.069270311,190.960413,-54.598216,17.032
borisov,2020-02-01T00:00:00.000Z,-1.815781998,-0.148886866,-1.470485075,2.341272713,2.076305377,191.198107,-55.093266,17.049
borisov,2020-02-02T00:00:00.000Z,-1.817697146,-0.169174365,-1.484065894,2.352678146,2.083471070,191.429030,-55.579869,17.066
borisov,2020-02-03T00:00:00.000Z,-1.819570992,-0.189458021,-1.497612992,2.364228756,2.090763950,191.653032,-56.058021,17.083
borisov,2020-02-04T00:00:00.000Z,-1.821404094,-0.209737436,-1.511126555,2.375922164,2.098180655,191.869960,-56.527722,17.100
borisov,2020-02-05T00:00:00.000Z,-1.823197011,-0.230012226,-1.524606780,2.387756017,2.105717890,192.079664,-56.988978,17.118
borisov,2020-02-06T00:00:00.000Z,-1.824950298,-0.250282018,-1.538053865,2.399727978,2.113372431,192.281993,-57.441797,17.135
borisov,2020-02-07T00:00:00.000Z,-1.826664508,-0.270546452,-1.551468017,2.411835736,2.121141117,192.476795,-57.886193,17.153
borisov,2020-02-08T00:00:00.000Z,-1.828340190,-0.290805182,-1.564849446,2.424076998,2.129020851,192.663917,-58.322180,17.171
borisov,2020-02-09T00:00:00.000Z,-1.829977890,-0.311057872,-1.578198367,2.436449499,2.137008607,192.843203,-58.749778,17.189
borisov,2020-02-10T00:00:00.000Z,-1.831578149,-0.331304201,-1.591515000,2.448950997,2.145101440,193.014495,-59.169006,17.207
borisov,2020-02-11T00:00:00.000Z,-1.833141506,-0.351543857,-1.604799568,2.461579273,2.153296512,193.177632,-59.579885,17.226
borisov,2020-02-12T00:00:00.000Z,-1.834668495,-0.371776540,-1.618052299,2.474332137,2.161591116,193.332453,-59.982433,17.244
borisov,2020-02-13T00:00:00.000Z,-1.836159645,-0.392001963,-1.631273423,2.487207422,2.169982701,193.478797,-60.376668,17.263
borisov,2020-02-14T00:00:00.000Z,-1.837615481,-0.412219850,-1.644463174,2.500202990,2.178468893,193.616509,-60.762605,17.281
borisov,2020-02-15T00:00:00.000Z,-1.839036523,-0.432429933,-1.657621790,2.513316729,2.187047496,193.745438,-61.140261,17.300
borisov,2020-02-16T00:00:00.000Z,-1.840423286,-0.452631959,-1.670749510,2.526546553,2.195716496,193.865445,-61.509647,17.319
borisov,2020-02-17T00:00:00.000Z,-1.841776280,-0.472825682,-1.683846575,2.539890406,2.204474047,193.976399,-61.870780,17.338
borisov,2020-02-18T00:00:00.000Z,-1.843096010,-0.493010867,-1.696913230,2.553346260,2.213318463,194.078184,-62.223671,17.357
borisov,2020-02-19T00:00:00.000Z,-1.844382975,-0.513187291,-1.709949720,2.566912113,2.222248203,194.170694,-62.568337,17.376
borisov,2020-02-20T00:00:00.000Z,-1.845637669,-0.533354738,-1.722956293,2.580585994,2.231261865,194.253840,-62.904792,17.395
borisov,2020-02-21T00:00:00.000Z,-1.846860582,-0.553513004,-1.735933199,2.594365958,2.240358172,194.327546,-63.233055,17.414
borisov,2020-02-22T00:00:00.000Z,-1.848052195,-0.573661891,-1.748880687,2.608250091,2.249535965,194.391750,-63.553144,17.434
borisov,2020-02-23T00:00:00.000Z,-1.849212986,-0.593801213,-1.761799008,2.622236506,2.258794195,194.446408,-63.865079,17.453
borisov,2020-02-24T00:00:00.000Z,-1.850343427,-0.613930791,-1.774688415,2.636323346,2.268131916,194.491488,-64.168881,17.472
borisov,2020-02-25T00:00:00.000Z,-1.851443982,-0.634050456,-1.787549161,2.650508782,2.277548280,194.526979,-64.464575,17.492
borisov,2020-02-26T00:00:00.000Z,-1.852515111,-0.654160047,-1.800381499,2.664791013,2.287042527,194.552882,-64.752186,17.511
borisov,2020-02-27T00:00:00.000Z,-1.853557269,-0.674259409,-1.813185682,2.679168269,2.296613984,194.569216,-65.031742,17.531
borisov,2020-02-28T00:00:00.000Z,-1.854570902,-0.694348398,-1.825961963,2.693638807,2.306262062,194.576020,-65.303271,17.551
borisov,2020-02-29T00:00:00.000Z,-1.855556453,-0.714426875,-1.838710598,2.708200911,2.315986250,194.573346,-65.566805,17.570
borisov,2020-03-01T00:00:00.000Z,-1.856514357,-0.734494709,-1.851431839,2.722852896,2.325786111,194.561264,-65.822376,17.590
borisov,2020-03-02T00:00:00.000Z,-1.857445044,-0.754551779,-1.864125940,2.737593104,2.335661281,194.539865,-66.070019,17.610
borisov,2020-03-03T00:00:00.000Z,-1.858348938,-0.774597967,-1.876793153,2.752419904,2.345611463,194.509253,-66.309770,17.630
borisov,2020-03-04T00:00:00.000Z,-1.859226457,-0.794633163,-1.889433732,2.767331695,2.355636422,194.469554,-66.541668,17.649
borisov,2020-03-05T00:00:00.000Z,-1.860078011,-0.814657265,-1.902047926,2.782326900,2.365735978,194.420906,-66.765754,17.669
borisov,2020-03-06T00:00:00.000Z,-1.860904008,-0.834670175,-1.914635988,2.797403974,2.375909995,194.363468,-66.982070,17.689
borisov,2020-03-07T00:00:00.000Z,-1.861704845,-0.854671804,-1.927198168,2.812561395,2.386158384,194.297410,-67.190660,17.709
borisov,2020-03-08T00:00:00.000Z,-1.862480919,-0.874662066,-1.939734714,2.827797670,2.396481096,194.222918,-67.391570,17.729
borisov,2020-03-09T00:00:00.000Z,-1.863232615,-0.894640883,-1.952245874,2.843111331,2.406878129,194.140189,-67.584845,17.749
borisov,2020-03-10T00:00:00.000Z,-1.863960317,-0.914608181,-1.964731896,2.858500937,2.417349546,194.049435,-67.770532,17.769
borisov,2020-03-11T00:00:00.000Z,-1.864664399,-0.934563892,-1.977193024,2.873965074,2.427895498,193.950878,-67.948675,17.789
borisov,2020-03-12T00:00:00.000Z,-1.865345234,-0.954507954,-1.989629504,2.889502351,2.438516246,193.844761,-68.119316,17.809
borisov,2020-03-13T00:00:00.000Z,-1.866003184,-0.974440308,-2.002041577,2.905111405,2.449212186,193.731342,-68.282498,17.829
borisov,2020-03-14T00:00:00.000Z,-1.866638609,-0.994360903,-2.014429485,2.920790895,2.459983853,193.610903,-68.438260,17.849
borisov,2020-03-15T00:00:00.000Z,-1.867251863,-1.014269688,-2.026793469,2.936539509,2.470831921,193.483747,-68.586644,17.869
borisov,2020-03-16T00:00:00.000Z,-1.867843292,-1.034166622,-2.039133766,2.952355954,2.481757188,193.350205,-68.727692,17.889
borisov,2020-03-17T00:00:00.000Z,-1.868413238,-1.054051664,-2.051450614,2.968238966,2.492760566,193.210627,-68.861449,17.909
borisov,2020-03-18T00:00:00.000Z,-1.868962038,-1.073924779,-2.063744246,2.984187300,2.503843061,193.065387,-68.987962,17.929
borisov,2020-03-19T00:00:00.000Z,-1.869490023,-1.093785936,-2.076014897,3.000199739,2.515005761,192.914879,-69.107282,17.949
borisov,2020-03-20T00:00:00.000Z,-1.869997519,-1.113635107,-2.088262797,3.016275084,2.526249826,192.759514,-69.219464,17.970
borisov,2020-03-21T00:00:00.000Z,-1.870484846,-1.133472271,-2.100488177,3.032412163,2.537576478,192.599720,-69.324564,17.990
borisov,2020-03-22T00:00:00.000Z,-1.870952318,-1.153297405,-2.112691263,3.048609823,2.548986994,192.435941,-69.422647,18.010
borisov,2020-03-23T00:00:00.000Z,-1.871400246,-1.173110494,-2.124872283,3.064866936,2.560482698,192.268631,-69.513777,18.030
borisov,2020-03-24T00:00:00.000Z,-1.871828934,-1.192911526,-2.137031460,3.081182391,2.572064954,192.098255,-69.598026,18.050
borisov,2020-03-25T00:00:00.000Z,-1.872238681,-1.212700489,-2.149169017,3.097555103,2.583735163,191.925284,-69.675468,18.070
borisov,2020-03-26T00:00:00.000Z,-1.872629783,-1.232477378,-2.161285172,3.113984005,2.595494751,191.750199,-69.746184,18.091
borisov,2020-03-27T00:00:00.000Z,-1.873002529,-1.252242188,-2.173380145,3.130468052,2.607345171,191.573479,-69.810255,18.111
borisov,2020-03-28T00:00:00.000Z,-1.873357203,-1.271994918,-2.185454151,3.147006217,2.619287889,191.395608,-69.867769,18.131
borisov,2020-03-29T00:00:00.000Z,-1.873694086,-1.291735571,-2.197507404,3.163597494,2.631324385,191.217065,-69.918819,18.151
borisov,2020-03-30T00:00:00.000Z,-1.874013452,-1.311464151,-2.209540118,3.180240898,2.643456144,191.038330,-69.963499,18.172
borisov,2020-03-31T00:00:00.000Z,-1.874315573,-1.331180665,-2.221552500,3.196935461,2.655684654,190.859872,-70.001909,18.192
borisov,2020-04-01T00:00:00.000Z,-1.874600714,-1.350885121,-2.233544760,3.213680234,2.668011398,190.682155,-70.034153,18.212
borisov,2020-04-02T00:00:00.000Z,-1.874869136,-1.370577533,-2.245517104,3.230474286,2.680437851,190.505631,-70.060335,18.232
borisov,2020-04-03T00:00:00.000Z,-1.875121097,-1.390257913,-2.257469735,3.247316707,2.692965472,190.330740,-70.080566,18.253
borisov,2020-04-04T00:00:00.000Z,-1.875356848,-1.409926279,-2.269402854,3.264206601,2.705595701,190.157905,-70.094958,18.273
borisov,2020-04-05T00:00:00.000Z,-1.875576639,-1.429582647,-2.281316663,3.281143092,2.718329961,189.987533,-70.103624,18.293
borisov,2020-04-06T00:00:00.000Z,-1.875780713,-1.449227038,-2.293211357,3.298125319,2.731169661,189.820011,-70.106678,18.314
borisov,2020-04-07T00:00:00.000Z,-1.875969310,-1.468859474,-2.305087133,3.315152440,2.744116215,189.655708,-70.104235,18.334
borisov,2020-04-08T00:00:00.000Z,-1.876142665,-1.488479979,-2.316944185,3.332223627,2.757171056,189.494975,-70.096409,18.354
borisov,2020-04-09T00:00:00.000Z,-1.876301010,-1.508088578,-2.328782703,3.349338071,2.770335668,189.338144,-70.083313,18.375
borisov,2020-04-10T00:00:00.000Z,-1.876444572,-1.527685298,-2.340602877,3.366494977,2.783611600,189.185536,-70.065057,18.395
borisov,2020-04-11T00:00:00.000Z,-1.876573576,-1.547270168,-2.352404894,3.383693565,2.797000478,189.037457,-70.041753,18.415
borisov,2020-04-12T00:00:00.000Z,-1.876688241,-1.566843218,-2.364188939,3.400933072,2.810504003,188.894206,-70.013511,18.436
borisov,2020-04-13T00:00:00.000Z,-1.876788783,-1.586404478,-2.375955196,3.418212749,2.824123937,188.756069,-69.980441,18.456
borisov,2020-04-14T00:00:00.000Z,-1.876875414,-1.605953983,-2.387703845,3.435531861,2.837862086,188.623320,-69.942658,18.477
borisov,2020-04-15T00:00:00.000Z,-1.876948343,-1.625491767,-2.399435066,3.452889689,2.851720285,188.496223,-69.900275,18.497
borisov,2020-04-16T00:00:00.000Z,-1.877007774,-1.645017863,-2.411149036,3.470285526,2.865700377,188.375024,-69.853409,18.517
borisov,2020-04-17T00:00:00.000Z,-1.877053911,-1.664532310,-2.422845930,3.487718681,2.879804207,188.259956,-69.802177,18.538
borisov,2020-04-18T00:00:00.000Z,-1.877086949,-1.684035144,-2.434525921,3.505188474,2.894033613,188.151234,-69.746701,18.558
borisov,2020-04-19T00:00:00.000Z,-1.877107084,-1.703526405,-2.446189180,3.522694242,2.908390417,188.049056,-69.687101,18.579
borisov,2020-04-20T00:00:00.000Z,-1.877114507,-1.723006132,-2.457835876,3.540235331,2.922876419,187.953602,-69.623498,18.599
borisov,2020-04-21T00:00:00.000Z,-1.877109406,-1.742474365,-2.469466177,3.557811102,2.937493395,187.865037,-69.556018,18.620
borisov,2020-04-22T00:00:00.000Z,-1.877091966,-1.761931146,-2.481080247,3.575420927,2.952243090,187.783504,-69.484783,18.640
borisov,2020-04-23T00:00:00.000Z,-1.877062368,-1.781376517,-2.492678251,3.593064192,2.967127211,187.709132,-69.409918,18.661
borisov,2020-04-24T00:00:00.000Z,-1.877020790,-1.800810522,-2.504260349,3.610740294,2.982147424,187.642029,-69.331549,18.681
borisov,2020-04-25T00:00:00.000Z,-1.876967407,-1.820233203,-2.515826701,3.628448643,2.997305346,187.582289,-69.249802,18.702
borisov,2020-04-26T00:00:00.000Z,-1.876902393,-1.839644607,-2.527377464,3.646188657,3.012602541,187.529984,-69.164801,18.723
borisov,2020-04-27T00:00:00.000Z,-1.876825916,-1.859044778,-2.538912795,3.663959769,3.028040514,187.485172,-69.076673,18.743
borisov,2020-04-28T00:00:00.000Z,-1.876738142,-1.878433761,-2.550432848,3.681761421,3.043620708,187.447893,-68.985542,18.764
borisov,2020-04-29T00:00:00.000Z,-1.876639236,-1.897811603,-2.561937774,3.699593067,3.059344501,187.418169,-68.891532,18.784
borisov,2020-04-30T00:00:00.000Z,-1.876529357,-1.917178352,-2.573427724,3.717454171,3.075213203,187.396006,-68.794766,18.805
borisov,2020-05-01T00:00:00.000Z,-1.876408664,-1.936534055,-2.584902847,3.735344207,3.091228052,187.381394,-68.695365,18.826
borisov,2020-05-02T00:00:00.000Z,-1.876277312,-1.955878759,-2.596363289,3.753262660,3.107390222,187.374308,-68.593450,18.846
borisov,2020-05-03T00:00:00.000Z,-1.876135453,-1.975212513,-2.607809195,3.771209025,3.123700823,187.374707,-68.489136,18.867
borisov,2020-05-04T00:00:00.000Z,-1.875983239,-1.994535366,-2.619240708,3.789182804,3.140160912,187.382538,-68.382539,18.888
borisov,2020-05-05T00:00:00.000Z,-1.875820815,-2.013847368,-2.630657971,3.807183514,3.156771510,187.397733,-68.273768,18.909
borisov,2020-05-06T00:00:00.000Z,-1.875648327,-2.033148566,-2.642061122,3.825210676,3.173533618,187.420217,-68.162931,18.929
borisov,2020-05-07T00:00:00.000Z,-1.875465917,-2.052439013,-2.653450301,3.843263822,3.190448245,187.449906,-68.050129,18.950
borisov,2020-05-08T00:00:00.000Z,-1.875273726,-2.071718757,-2.664825643,3.861342495,3.207516422,187.486713,-67.935462,18.971
borisov,2020-05-09T00:00:00.000Z,-1.875071891,-2.090987849,-2.676187284,3.879446244,3.224739212,187.530546,-67.819025,18.992
borisov,2020-05-10T00:00:00.000Z,-1.874860547,-2.110246340,-2.687535356,3.897574628,3.242117705,187.581315,-67.700910,19.012
borisov,2020-05-11T00:00:00.000Z,-1.874639827,-2.129494281,-2.698869992,3.915727213,3.259653006,187.638930,-67.581208,19.033
borisov,2020-05-12T00:00:00.000Z,-1.874409863,-2.148731722,-2.710191322,3.933903576,3.277346218,187.703300,-67.460010,19.054
borisov,2020-05-13T00:00:00.000Z,-1.874170782,-2.167958715,-2.721499473,3.952103300,3.295198423,187.774333,-67.337404,19.075
borisov,2020-05-14T00:00:00.000Z,-1.873922711,-2.187175311,-2.732794573,3.970325975,3.313210666,187.851937,-67.213479,19.096
borisov,2020-05-15T00:00:00.000Z,-1.873665774,-2.206381563,-2.744076747,3.988571201,3.331383944,187.936018,-67.088323,19.116
borisov,2020-05-16T00:00:00.000Z,-1.873400094,-2.225577520,-2.755346119,4.006838585,3.349719199,188.026477,-66.962022,19.137
borisov,2020-05-17T00:00:00.000Z,-1.873125791,-2.244763236,-2.766602812,4.025127741,3.368217315,188.123217,-66.834663,19.158
borisov,2020-05-18T00:00:00.000Z,-1.872842983,-2.263938761,-2.777846945,4.043438290,3.386879114,188.226136,-66.706330,19.179
borisov,2020-05-19T00:00:00.000Z,-1.872551785,-2.283104148,-2.789078640,4.061769860,3.405705348,188.335131,-66.577108,19.200
borisov,2020-05-20T00:00:00.000Z,-1.872252313,-2.302259448,-2.800298013,4.080122088,3.424696704,188.450095,-66.447080,19.221
borisov,2020-05-21T00:00:00.000Z,-1.871944679,-2.321404713,-2.811505181,4.098494615,3.443853793,188.570923,-66.316328,19.242
borisov,2020-05-22T00:00:00.000Z,-1.871628993,-2.340539996,-2.822700259,4.116887090,3.463177150,188.697505,-66.184932,19.263
borisov,2020-05-23T00:00:00.000Z,-1.871305364,-2.359665347,-2.833883362,4.135299170,3.482667227,188.829731,-66.052972,19.283
borisov,2020-05-24T00:00:00.000Z,-1.870973899,-2.378780820,-2.845054601,4.153730516,3.502324388,188.967488,-65.920526,19.304
borisov,2020-05-25T00:00:00.000Z,-1.870634704,-2.397886465,-2.856214087,4.172180797,3.522148906,189.110660,-65.787671,19.325
borisov,2020-05-26T00:00:00.000Z,-1.870287880,-2.416982334,-2.867361930,4.190649687,3.542140960,189.259133,-65.654481,19.346
borisov,2020-05-27T00:00:00.000Z,-1.869933532,-2.436068480,-2.878498238,4.209136866,3.562300638,189.412785,-65.521032,19.367
borisov,2020-05-28T00:00:00.000Z,-1.869571757,-2.455144953,-2.889623119,4.227642022,3.582627934,189.571497,-65.387393,19.388
borisov,2020-05-29T00:00:00.000Z,-1.869202656,-2.474211806,-2.900736678,4.246164847,3.603122760,189.735145,-65.253634,19.409
borisov,2020-05-30T00:00:00.000Z,-1.868826325,-2.493269090,-2.911839019,4.264705038,3.623784947,189.903604,-65.119821,19.430
borisov,2020-05-31T00:00:00.000Z,-1.868442858,-2.512316856,-2.922930246,4.283262299,3.644614262,190.076749,-64.986019,19.451
borisov,2020-06-01T00:00:00.000Z,-1.868052351,-2.531355155,-2.934010461,4.301836340,3.665610420,190.254452,-64.852287,19.472
borisov,2020-06-02T00:00:00.000Z,-1.867654895,-2.550384040,-2.945079764,4.320426874,3.686773101,190.436588,-64.718682,19.493
borisov,2020-06-03T00:00:00.000Z,-1.867250580,-2.569403560,-2.956138255,4.339033621,3.708101971,190.623030,-64.585258,19.514
borisov,2020-06-04T00:00:00.000Z,-1.866839498,-2.588413766,-2.967186032,4.357656306,3.729596699,190.813657,-64.452066,19.535
borisov,2020-06-05T00:00:00.000Z,-1.866421734,-2.607414710,-2.978223193,4.376294660,3.751256971,191.008349,-64.319153,19.555
borisov,2020-06-06T00:00:00.000Z,-1.865997375,-2.626406442,-2.989249834,4.394948415,3.773082495,191.206994,-64.186562,19.576
borisov,2020-06-07T00:00:00.000Z,-1.865566508,-2.645389012,-3.000266048,4.413617313,3.795072995,191.409481,-64.054338,19.597
machholz,2017-04-28T00:00:00.000Z,1.010389054,-2.478797789,-1.325275644,2.986918153,2.914762633,326.801308,-42.182243,20.182
machholz,2017-04-29T00:00:00.000Z,1.008292445,-2.469225903,-1.323054491,2.977281210,2.891243732,327.075417,-42.303759,20.152
machholz,2017-04-30T00:00:00.000Z,1.006184534,-2.459626325,-1.320818501,2.967613601,2.867718046,327.348197,-42.428942,20.122
machholz,2017-05-01T00:00:00.000Z,1.004065234,-2.449998892,-1.318567555,2.957915137,2.844189352,327.619614,-42.557869,20.091
machholz,2017-05-02T00:00:00.000Z,1.001934455,-2.440343440,-1.316301529,2.948185624,2.820661366,327.889641,-42.690618,20.061
machholz,2017-05-03T00:00:00.000Z,0.999792110,-2.430659801,-1.314020302,2.938424864,2.797137729,328.158245,-42.827268,20.030
